longitudinal	transverse	vertical
0.100 	0.100 	0.200 
0.030 	-0.040 	-0.390 
0.150 	0.020 	0.260 
0.220 	0.170 	0.350 
0.250 	-0.010 	-0.530 
0.020 	-0.060 	0.230 
0.180 	0.100 	0.360 
0.200 	0.060 	-0.300 
-0.140 	-0.010 	0.210 
0.090 	0.030 	0.090 
-0.010 	0.160 	-0.060 
-0.340 	0.040 	0.150 
0.040 	-0.130 	-0.080 
0.170 	0.200 	0.150 
-0.050 	0.120 	0.050 
0.120 	-0.160 	-0.200 
0.310 	0.060 	0.250 
0.170 	0.100 	0.080 
0.140 	-0.130 	-0.310 
0.310 	-0.030 	0.360 
0.170 	0.220 	0.170 
-0.030 	-0.120 	-0.480 
0.090 	-0.210 	0.280 
0.130 	0.070 	0.170 
-0.140 	-0.050 	-0.270 
-0.200 	-0.100 	0.240 
0.160 	-0.010 	-0.050 
0.060 	-0.010 	-0.030 
0.010 	-0.060 	0.260 
0.350 	0.040 	-0.210 
0.210 	0.030 	0.100 
0.160 	-0.100 	0.210 
0.240 	-0.030 	-0.180 
0.200 	0.000 	0.210 
0.140 	-0.120 	-0.050 
-0.010 	-0.110 	-0.160 
0.180 	-0.010 	0.410 
0.050 	-0.110 	-0.120 
-0.240 	-0.080 	-0.220 
0.030 	0.030 	0.460 
-0.010 	0.040 	0.010 
-0.050 	-0.140 	-0.210 
0.210 	-0.260 	0.260 
0.230 	0.070 	-0.140 
0.230 	-0.020 	-0.080 
0.120 	-0.250 	0.330 
0.250 	0.030 	-0.260 
0.330 	-0.040 	0.060 
-0.050 	-0.310 	0.250 
0.120 	-0.180 	-0.190 
0.190 	-0.040 	0.340 
-0.180 	-0.070 	-0.020 
-0.080 	-0.230 	-0.180 
0.010 	-0.180 	0.450 
-0.030 	0.000 	-0.210 
0.090 	-0.240 	-0.230 
0.210 	-0.170 	0.400 
0.220 	0.000 	-0.120 
0.030 	-0.300 	-0.160 
0.330 	-0.110 	0.270 
0.400 	-0.090 	-0.110 
-0.140 	-0.290 	0.010 
0.160 	-0.110 	0.250 
0.230 	-0.170 	-0.180 
-0.150 	-0.210 	0.040 
-0.020 	-0.160 	0.110 
-0.060 	-0.080 	-0.070 
-0.140 	-0.160 	0.200 
-0.010 	-0.300 	-0.200 
0.130 	-0.100 	0.040 
0.150 	-0.130 	0.360 
0.090 	-0.260 	-0.460 
0.160 	-0.200 	0.040 
0.250 	-0.130 	0.400 
0.180 	-0.190 	-0.420 
0.090 	-0.270 	0.080 
0.140 	-0.130 	0.250 
0.080 	-0.130 	-0.360 
-0.070 	-0.300 	0.070 
-0.050 	-0.270 	0.130 
-0.130 	-0.050 	-0.210 
-0.110 	-0.180 	0.150 
0.120 	-0.360 	0.050 
0.130 	-0.120 	-0.140 
0.140 	-0.100 	0.190 
0.250 	-0.180 	-0.200 
0.170 	-0.130 	0.000 
0.150 	-0.030 	0.360 
0.120 	-0.140 	-0.480 
0.070 	-0.290 	0.140 
0.180 	-0.010 	0.370 
-0.110 	-0.100 	-0.590 
-0.140 	-0.300 	0.190 
0.060 	-0.060 	0.180 
-0.220 	-0.100 	-0.360 
0.000 	-0.190 	0.330 
0.150 	-0.030 	0.000 
0.050 	-0.040 	-0.350 
0.140 	-0.180 	0.240 
0.050 	-0.200 	0.040 
0.230 	-0.100 	-0.210 
0.130 	-0.090 	0.090 
0.040 	-0.120 	-0.110 
0.170 	0.000 	0.090 
-0.110 	-0.100 	0.060 
-0.080 	-0.150 	-0.500 
0.010 	0.030 	0.250 
-0.160 	-0.010 	0.180 
-0.210 	-0.130 	-0.560 
-0.010 	-0.190 	0.230 
0.150 	0.020 	0.060 
-0.060 	-0.010 	-0.380 
0.060 	-0.200 	0.300 
0.290 	0.050 	-0.020 
-0.040 	-0.070 	-0.170 
0.140 	-0.220 	0.230 
0.310 	0.060 	-0.080 
-0.120 	0.020 	-0.030 
-0.020 	-0.140 	0.020 
0.000 	-0.130 	-0.210 
-0.110 	0.060 	0.070 
-0.150 	0.060 	0.000 
-0.320 	-0.180 	-0.220 
-0.010 	0.070 	0.180 
-0.010 	-0.010 	-0.120 
-0.110 	-0.220 	-0.330 
0.130 	0.070 	0.320 
0.060 	-0.010 	-0.120 
0.060 	-0.020 	-0.220 
0.090 	0.050 	0.440 
-0.040 	0.040 	-0.350 
-0.030 	0.000 	-0.310 
-0.070 	-0.090 	0.370 
-0.080 	0.120 	-0.310 
-0.130 	0.000 	-0.150 
-0.300 	-0.120 	0.140 
-0.120 	0.140 	-0.160 
-0.010 	0.070 	0.160 
-0.100 	-0.030 	-0.110 
-0.030 	0.000 	-0.130 
0.120 	0.130 	0.490 
0.110 	0.120 	-0.190 
-0.040 	-0.050 	-0.310 
0.080 	0.180 	0.450 
0.050 	0.030 	-0.160 
-0.130 	-0.140 	-0.100 
0.010 	0.200 	0.440 
-0.120 	0.180 	-0.360 
-0.340 	0.050 	-0.020 
-0.150 	0.030 	0.390 
-0.030 	0.130 	-0.350 
-0.180 	0.130 	0.040 
-0.120 	-0.060 	0.100 
0.120 	0.090 	-0.220 
0.130 	0.110 	0.190 
-0.010 	0.010 	-0.260 
0.220 	0.090 	-0.210 
0.200 	0.030 	0.320 
-0.160 	0.070 	-0.300 
0.060 	0.040 	-0.090 
0.130 	-0.010 	0.260 
-0.190 	0.060 	-0.310 
-0.270 	0.000 	0.090 
-0.080 	0.080 	0.240 
-0.110 	0.080 	-0.350 
-0.190 	-0.070 	0.110 
0.190 	0.010 	0.170 
0.050 	0.090 	-0.370 
-0.130 	-0.100 	0.060 
0.240 	-0.010 	0.060 
0.210 	0.180 	-0.130 
0.020 	-0.110 	0.130 
0.010 	-0.090 	-0.210 
0.040 	0.180 	0.030 
-0.030 	0.040 	0.230 
-0.210 	-0.090 	-0.370 
-0.150 	0.070 	0.080 
-0.090 	0.080 	0.150 
-0.140 	-0.110 	-0.390 
0.000 	-0.030 	0.130 
0.100 	-0.010 	0.050 
0.050 	-0.020 	-0.410 
0.090 	-0.020 	0.230 
0.200 	-0.070 	0.090 
0.140 	0.010 	-0.480 
-0.010 	-0.070 	0.150 
0.160 	-0.070 	0.100 
0.170 	-0.020 	-0.290 
-0.160 	-0.050 	0.130 
-0.090 	-0.130 	-0.090 
-0.010 	-0.110 	-0.020 
-0.130 	-0.010 	0.130 
-0.070 	-0.160 	-0.410 
0.060 	0.000 	0.200 
0.150 	0.100 	0.160 
0.030 	-0.170 	-0.490 
0.180 	-0.050 	0.310 
0.290 	-0.030 	-0.080 
-0.090 	-0.110 	-0.450 
0.040 	-0.060 	0.480 
0.200 	-0.040 	0.020 
-0.130 	-0.090 	-0.360 
-0.020 	-0.220 	0.150 
0.040 	0.040 	0.020 
-0.140 	0.060 	-0.150 
-0.100 	-0.300 	0.000 
0.000 	0.020 	-0.100 
0.160 	0.120 	-0.020 
0.010 	-0.260 	0.070 
0.170 	-0.160 	-0.260 
0.360 	-0.020 	0.120 
-0.060 	-0.140 	0.040 
0.190 	-0.210 	-0.320 
0.320 	-0.060 	0.350 
-0.040 	-0.040 	-0.170 
0.080 	-0.260 	-0.390 
0.190 	-0.230 	0.420 
-0.040 	-0.140 	-0.280 
-0.300 	-0.150 	-0.350 
0.060 	-0.240 	0.320 
0.170 	-0.130 	-0.180 
-0.120 	-0.130 	-0.160 
0.200 	-0.240 	0.070 
0.270 	-0.040 	-0.170 
0.080 	-0.140 	0.040 
0.160 	-0.240 	-0.110 
0.260 	-0.080 	-0.200 
0.160 	-0.170 	0.170 
0.000 	-0.250 	-0.190 
0.140 	-0.090 	-0.220 
0.130 	-0.110 	0.240 
-0.160 	-0.200 	-0.370 
-0.190 	-0.120 	-0.290 
0.020 	-0.050 	0.420 
0.060 	-0.110 	-0.460 
0.040 	-0.310 	-0.270 
0.200 	-0.170 	0.480 
0.360 	0.000 	-0.450 
0.180 	-0.220 	-0.240 
0.080 	-0.220 	0.180 
0.280 	-0.050 	-0.270 
0.080 	-0.110 	0.050 
0.020 	-0.300 	-0.050 
0.210 	-0.150 	-0.240 
-0.040 	0.000 	0.020 
-0.090 	-0.240 	-0.160 
0.040 	-0.100 	-0.040 
-0.010 	-0.010 	0.030 
0.040 	-0.180 	-0.430 
0.160 	-0.070 	0.030 
0.240 	-0.050 	0.250 
0.120 	-0.090 	-0.690 
0.220 	-0.130 	-0.100 
0.380 	-0.130 	0.280 
0.020 	-0.090 	-0.580 
0.080 	-0.120 	-0.030 
0.200 	-0.020 	0.010 
-0.070 	0.000 	-0.350 
-0.020 	-0.090 	-0.030 
-0.070 	-0.010 	-0.250 
-0.080 	-0.020 	-0.120 
-0.070 	-0.080 	-0.010 
-0.080 	-0.130 	-0.260 
0.200 	-0.030 	-0.020 
0.100 	0.020 	-0.040 
0.090 	-0.190 	-0.380 
0.290 	-0.070 	0.000 
0.170 	0.040 	0.050 
0.120 	-0.130 	-0.520 
0.100 	-0.110 	0.090 
-0.010 	0.060 	0.160 
0.010 	0.010 	-0.490 
0.010 	-0.180 	0.210 
-0.140 	0.030 	0.000 
-0.120 	0.120 	-0.390 
-0.010 	-0.080 	0.250 
0.030 	-0.020 	-0.240 
0.150 	0.060 	-0.220 
0.180 	-0.050 	0.180 
0.150 	-0.120 	-0.300 
0.230 	0.080 	-0.010 
0.110 	0.130 	0.000 
0.050 	-0.120 	-0.290 
0.200 	-0.050 	0.210 
0.000 	0.180 	-0.120 
-0.110 	-0.080 	-0.510 
-0.090 	-0.130 	0.250 
-0.250 	0.190 	0.070 
-0.110 	0.010 	-0.490 
-0.060 	-0.040 	0.200 
0.020 	0.140 	-0.040 
0.150 	0.030 	-0.390 
-0.020 	-0.050 	0.340 
0.220 	0.100 	-0.200 
0.200 	0.130 	-0.200 
-0.030 	-0.050 	0.310 
0.150 	0.120 	-0.310 
-0.050 	0.170 	-0.030 
-0.200 	-0.080 	-0.010 
-0.030 	0.110 	-0.210 
-0.140 	0.210 	0.240 
-0.190 	0.100 	-0.200 
-0.150 	0.030 	-0.230 
-0.090 	0.080 	0.270 
0.040 	0.180 	-0.160 
-0.050 	-0.020 	-0.200 
0.070 	0.030 	0.330 
0.150 	0.200 	-0.140 
0.060 	0.020 	-0.280 
0.130 	-0.030 	0.250 
-0.040 	0.140 	-0.210 
-0.060 	0.140 	-0.120 
-0.080 	-0.080 	0.240 
-0.120 	0.070 	-0.230 
-0.050 	0.220 	0.000 
-0.380 	-0.020 	-0.010 
-0.200 	0.110 	-0.100 
0.030 	0.220 	0.310 
-0.190 	-0.060 	-0.280 
0.100 	0.050 	-0.110 
0.100 	0.140 	0.460 
-0.010 	0.090 	-0.330 
0.100 	0.040 	-0.150 
-0.020 	0.040 	0.340 
0.060 	0.220 	-0.260 
-0.060 	0.020 	-0.010 
-0.100 	0.040 	0.210 
0.100 	0.210 	-0.270 
-0.300 	-0.080 	0.100 
-0.350 	0.010 	0.070 
0.030 	0.130 	-0.260 
-0.150 	0.030 	0.120 
-0.120 	0.020 	-0.110 
0.170 	0.160 	-0.080 
0.060 	0.220 	0.240 
-0.050 	-0.070 	-0.400 
0.110 	0.070 	-0.020 
0.140 	0.230 	0.410 
-0.050 	-0.030 	-0.500 
0.030 	0.090 	-0.050 
0.010 	0.260 	0.360 
-0.160 	0.070 	-0.420 
-0.190 	-0.050 	0.100 
-0.150 	0.110 	0.230 
-0.030 	0.180 	-0.450 
-0.130 	-0.040 	0.100 
0.040 	-0.060 	0.150 
0.230 	0.090 	-0.350 
-0.050 	0.010 	-0.040 
0.090 	0.020 	-0.070 
0.240 	0.090 	0.000 
0.050 	0.070 	0.130 
0.040 	0.000 	-0.330 
0.070 	0.030 	0.040 
0.040 	0.110 	0.220 
-0.180 	-0.040 	-0.310 
-0.220 	0.020 	0.080 
-0.030 	0.130 	0.050 
-0.090 	0.000 	-0.340 
0.030 	0.030 	0.220 
0.140 	0.170 	-0.010 
0.060 	0.160 	-0.450 
0.150 	-0.070 	0.220 
0.200 	0.020 	-0.050 
0.250 	0.240 	-0.280 
0.060 	-0.130 	0.150 
0.000 	0.070 	-0.230 
0.210 	0.260 	-0.120 
-0.130 	-0.160 	-0.050 
-0.120 	0.080 	-0.310 
0.050 	0.190 	0.140 
-0.220 	0.020 	-0.050 
-0.040 	-0.010 	-0.370 
0.110 	-0.090 	0.200 
0.000 	0.080 	-0.040 
0.070 	0.120 	-0.430 
0.200 	-0.010 	0.380 
0.270 	0.000 	-0.020 
0.090 	0.090 	-0.410 
-0.010 	0.010 	0.450 
0.240 	0.040 	-0.120 
0.010 	0.140 	-0.350 
-0.240 	-0.030 	0.230 
0.090 	0.010 	-0.100 
-0.060 	0.150 	-0.010 
-0.150 	0.010 	-0.030 
0.060 	0.050 	-0.250 
0.040 	0.260 	0.120 
0.120 	0.070 	-0.070 
0.190 	-0.040 	-0.310 
0.240 	0.220 	0.100 
0.100 	0.090 	-0.190 
0.040 	-0.090 	-0.250 
0.220 	0.170 	0.290 
0.100 	0.110 	-0.330 
0.030 	-0.090 	-0.270 
0.060 	0.220 	0.460 
-0.030 	0.200 	-0.270 
-0.210 	-0.020 	-0.200 
-0.130 	0.080 	0.320 
0.100 	0.140 	-0.200 
-0.110 	0.160 	-0.010 
0.030 	-0.080 	0.070 
0.240 	0.040 	-0.170 
0.020 	0.260 	0.160 
0.160 	0.000 	-0.170 
0.130 	0.030 	-0.170 
-0.030 	0.190 	0.240 
0.000 	0.010 	-0.240 
-0.050 	0.020 	-0.110 
-0.050 	0.150 	0.240 
-0.260 	0.090 	-0.310 
-0.350 	0.030 	-0.030 
-0.070 	-0.010 	0.260 
-0.110 	0.090 	-0.390 
-0.100 	-0.010 	-0.060 
0.090 	-0.040 	0.180 
-0.020 	0.190 	-0.240 
0.030 	-0.020 	0.130 
0.180 	0.020 	-0.050 
0.130 	0.130 	-0.200 
-0.020 	-0.090 	0.350 
-0.160 	0.080 	-0.280 
0.020 	0.100 	-0.200 
-0.090 	0.050 	0.390 
-0.380 	-0.020 	-0.300 
-0.150 	-0.080 	0.090 
-0.110 	0.230 	0.140 
-0.070 	0.040 	-0.510 
0.070 	-0.150 	0.330 
0.010 	0.170 	0.300 
0.130 	0.050 	-0.490 
-0.010 	-0.140 	0.080 
-0.010 	0.060 	0.280 
0.000 	0.090 	-0.240 
-0.210 	-0.100 	0.030 
0.130 	-0.140 	0.050 
-0.020 	0.120 	-0.130 
-0.390 	0.020 	0.190 
-0.150 	-0.210 	-0.210 
-0.070 	0.100 	-0.050 
-0.130 	0.080 	0.320 
-0.150 	-0.120 	-0.280 
0.100 	-0.010 	0.200 
0.120 	0.010 	0.240 
-0.050 	-0.010 	-0.480 
0.140 	-0.030 	0.270 
0.110 	0.050 	0.190 
-0.070 	-0.040 	-0.410 
-0.030 	-0.140 	0.200 
-0.050 	0.000 	0.100 
-0.130 	-0.010 	-0.230 
-0.180 	0.080 	0.110 
-0.170 	0.020 	0.010 
-0.250 	-0.070 	-0.070 
-0.240 	-0.070 	0.150 
0.050 	-0.120 	-0.140 
-0.040 	0.000 	0.020 
-0.030 	-0.160 	0.170 
0.190 	-0.150 	-0.180 
0.070 	0.100 	0.350 
0.180 	-0.010 	0.050 
0.010 	-0.110 	-0.380 
-0.090 	-0.010 	0.490 
0.100 	0.150 	-0.020 
-0.160 	-0.090 	-0.330 
-0.100 	-0.210 	0.470 
-0.130 	0.180 	0.020 
-0.310 	-0.010 	-0.110 
-0.050 	-0.250 	0.300 
0.070 	0.010 	-0.070 
0.090 	0.040 	0.050 
0.050 	-0.120 	0.140 
0.180 	-0.080 	-0.270 
0.300 	0.040 	0.100 
0.040 	-0.120 	0.130 
0.150 	-0.190 	-0.200 
0.210 	0.020 	0.290 
-0.100 	0.010 	-0.090 
-0.080 	-0.080 	-0.250 
-0.020 	0.040 	0.570 
-0.180 	0.020 	-0.150 
-0.150 	-0.120 	-0.250 
0.030 	0.000 	0.620 
0.180 	0.040 	-0.160 
0.070 	-0.140 	-0.110 
0.110 	0.040 	0.480 
0.340 	0.070 	-0.180 
0.150 	-0.100 	0.010 
0.190 	0.030 	0.280 
0.190 	-0.070 	-0.180 
0.010 	-0.040 	0.030 
0.120 	0.030 	0.100 
-0.050 	-0.070 	-0.040 
0.050 	0.040 	0.200 
-0.110 	-0.110 	-0.160 
-0.220 	-0.110 	-0.040 
0.340 	0.150 	0.500 
0.040 	-0.010 	-0.280 
0.010 	-0.130 	-0.140 
0.410 	0.020 	0.510 
0.140 	0.020 	-0.310 
0.160 	-0.130 	-0.030 
0.220 	-0.080 	0.370 
0.230 	0.090 	-0.300 
0.180 	-0.030 	0.150 
0.010 	-0.150 	0.160 
0.110 	0.050 	-0.220 
-0.120 	-0.010 	0.280 
-0.170 	-0.210 	0.000 
0.080 	0.020 	-0.140 
0.040 	-0.120 	0.180 
0.130 	-0.160 	-0.140 
0.220 	0.080 	0.130 
0.280 	-0.090 	0.220 
0.240 	-0.050 	-0.350 
0.240 	-0.010 	0.260 
0.340 	0.010 	0.390 
0.130 	-0.030 	-0.430 
0.090 	-0.090 	0.180 
0.190 	0.080 	0.300 
-0.030 	-0.140 	-0.430 
-0.100 	-0.150 	0.240 
0.070 	0.010 	0.170 
0.040 	-0.020 	-0.360 
0.000 	-0.110 	0.310 
0.130 	-0.200 	0.090 
0.280 	0.070 	-0.090 
0.210 	-0.190 	0.150 
0.150 	-0.290 	-0.260 
0.360 	0.150 	0.150 
0.260 	-0.100 	0.130 
0.070 	-0.240 	-0.370 
0.110 	-0.110 	0.310 
0.050 	-0.010 	0.220 
-0.070 	-0.110 	-0.340 
-0.070 	-0.260 	0.210 
-0.010 	0.000 	0.120 
-0.080 	-0.100 	-0.210 
-0.010 	-0.250 	0.360 
0.220 	-0.050 	-0.020 
0.120 	-0.110 	-0.270 
0.160 	-0.200 	0.330 
0.300 	-0.090 	-0.060 
0.100 	-0.050 	-0.080 
0.040 	-0.140 	0.140 
0.110 	-0.240 	-0.100 
0.130 	-0.130 	0.260 
-0.040 	-0.030 	-0.010 
-0.190 	-0.200 	-0.250 
-0.020 	-0.050 	0.400 
-0.190 	-0.100 	-0.040 
-0.190 	-0.340 	-0.310 
0.220 	-0.100 	0.350 
-0.010 	-0.130 	-0.100 
-0.110 	-0.250 	-0.250 
0.280 	-0.130 	0.340 
0.260 	-0.150 	-0.120 
0.020 	-0.240 	-0.140 
-0.020 	-0.320 	0.320 
0.100 	-0.130 	-0.150 
0.020 	-0.130 	-0.070 
-0.140 	-0.320 	0.200 
-0.050 	-0.200 	-0.120 
-0.180 	-0.120 	0.210 
-0.260 	-0.210 	-0.050 
-0.030 	-0.330 	-0.240 
0.030 	-0.150 	0.510 
-0.090 	-0.050 	-0.140 
-0.010 	-0.340 	-0.310 
0.220 	-0.150 	0.450 
0.080 	-0.090 	-0.130 
-0.130 	-0.280 	-0.070 
0.150 	-0.090 	0.350 
0.080 	-0.070 	-0.270 
-0.280 	-0.130 	-0.110 
0.000 	-0.250 	0.300 
-0.100 	-0.170 	-0.100 
-0.430 	-0.200 	-0.010 
-0.180 	-0.340 	0.100 
-0.070 	0.000 	-0.060 
-0.040 	-0.070 	0.220 
-0.110 	-0.190 	-0.110 
0.100 	-0.020 	-0.110 
0.170 	-0.190 	0.490 
-0.180 	-0.130 	-0.310 
0.050 	-0.110 	-0.190 
0.110 	-0.140 	0.530 
-0.180 	-0.070 	-0.340 
-0.160 	-0.270 	-0.030 
-0.140 	-0.050 	0.360 
-0.300 	0.010 	-0.360 
-0.320 	-0.300 	0.110 
-0.150 	-0.100 	0.200 
-0.140 	-0.010 	-0.230 
-0.050 	-0.210 	0.160 
0.010 	-0.190 	0.100 
-0.060 	-0.020 	-0.090 
-0.040 	-0.100 	0.010 
-0.020 	-0.160 	-0.170 
0.020 	0.000 	0.110 
-0.100 	-0.030 	0.260 
-0.200 	-0.130 	-0.220 
-0.050 	-0.190 	0.130 
-0.130 	-0.090 	0.260 
-0.390 	-0.060 	-0.330 
-0.220 	-0.150 	0.210 
-0.170 	-0.090 	0.240 
-0.210 	-0.050 	-0.440 
-0.030 	-0.030 	0.260 
-0.090 	-0.080 	0.220 
0.010 	-0.110 	-0.380 
0.000 	-0.100 	0.240 
0.020 	-0.070 	0.190 
0.140 	0.010 	-0.100 
-0.200 	-0.070 	0.050 
-0.100 	-0.150 	-0.050 
-0.070 	-0.110 	0.190 
-0.330 	-0.100 	0.090 
-0.250 	-0.200 	-0.280 
-0.330 	-0.030 	0.170 
-0.070 	0.020 	0.180 
-0.020 	-0.310 	-0.300 
-0.220 	-0.130 	0.280 
0.200 	0.030 	0.120 
0.090 	-0.130 	-0.460 
-0.020 	-0.090 	0.450 
0.210 	0.020 	0.060 
-0.080 	-0.150 	-0.430 
0.060 	-0.270 	0.400 
0.080 	0.030 	-0.010 
-0.210 	0.000 	-0.100 
-0.070 	-0.250 	0.110 
-0.160 	-0.180 	-0.210 
-0.080 	-0.030 	0.210 
-0.050 	0.000 	0.150 
-0.110 	-0.080 	-0.190 
0.240 	-0.060 	0.140 
0.050 	0.000 	0.050 
0.080 	-0.140 	-0.130 
0.230 	-0.260 	0.290 
0.020 	-0.090 	-0.060 
0.130 	-0.080 	-0.320 
0.030 	-0.180 	0.460 
0.030 	-0.140 	0.000 
0.050 	-0.080 	-0.320 
-0.150 	-0.010 	0.380 
-0.090 	-0.070 	-0.030 
-0.100 	-0.090 	-0.130 
-0.050 	-0.180 	0.170 
0.120 	-0.150 	-0.070 
0.230 	-0.040 	0.170 
0.090 	-0.170 	0.040 
0.140 	-0.090 	-0.180 
0.390 	0.040 	0.240 
0.110 	-0.120 	-0.050 
0.100 	-0.140 	-0.120 
0.230 	0.110 	0.340 
-0.040 	-0.010 	-0.180 
0.010 	-0.250 	-0.140 
0.120 	0.020 	0.440 
-0.080 	0.070 	-0.310 
-0.090 	-0.280 	-0.140 
0.100 	-0.160 	0.560 
0.230 	0.050 	-0.320 
0.210 	-0.080 	-0.070 
0.160 	-0.150 	0.370 
0.390 	-0.080 	-0.310 
0.230 	-0.030 	0.290 
0.090 	-0.110 	0.110 
0.350 	-0.080 	-0.270 
0.130 	0.070 	0.470 
0.070 	-0.130 	-0.120 
0.120 	-0.100 	-0.130 
-0.020 	0.040 	0.340 
-0.120 	-0.060 	-0.290 
-0.080 	-0.050 	0.070 
0.310 	-0.070 	0.370 
0.140 	0.010 	-0.340 
-0.010 	-0.080 	-0.050 
0.430 	-0.070 	0.460 
0.260 	0.140 	-0.200 
0.110 	-0.070 	-0.140 
0.240 	-0.080 	0.190 
0.180 	0.160 	-0.210 
0.230 	-0.020 	0.080 
0.020 	-0.150 	-0.050 
0.110 	0.090 	-0.150 
0.100 	0.060 	0.330 
-0.160 	-0.150 	-0.160 
0.220 	0.030 	-0.020 
0.060 	0.170 	0.200 
-0.020 	-0.130 	-0.400 
0.350 	-0.070 	0.200 
0.110 	0.120 	0.250 
0.210 	0.040 	-0.410 
0.260 	-0.020 	0.280 
0.090 	-0.030 	0.220 
0.240 	0.120 	-0.380 
0.070 	-0.150 	0.120 
0.100 	-0.090 	0.110 
0.150 	0.250 	-0.260 
-0.180 	-0.110 	0.070 
-0.090 	0.020 	0.040 
0.100 	0.120 	-0.070 
0.030 	-0.120 	0.100 
0.070 	-0.020 	-0.210 
0.230 	0.000 	0.040 
0.170 	0.010 	0.110 
0.090 	0.000 	-0.450 
0.250 	0.120 	0.280 
0.180 	0.120 	0.130 
0.000 	0.000 	-0.600 
0.120 	0.060 	0.350 
0.050 	0.010 	0.050 
-0.160 	0.000 	-0.510 
-0.100 	0.080 	0.260 
-0.040 	0.150 	-0.030 
-0.020 	0.020 	-0.260 
-0.030 	-0.060 	0.190 
0.150 	0.190 	-0.170 
0.260 	0.100 	-0.130 
-0.010 	-0.100 	0.140 
0.240 	0.040 	-0.210 
0.250 	0.100 	0.010 
0.020 	0.040 	-0.060 
0.220 	-0.010 	-0.260 
0.050 	0.090 	0.350 
-0.020 	0.150 	-0.130 
0.040 	-0.020 	-0.410 
-0.050 	0.030 	0.360 
-0.050 	0.110 	-0.190 
-0.080 	0.010 	-0.380 
0.130 	0.050 	0.320 
0.210 	0.100 	-0.200 
-0.010 	0.090 	-0.270 
0.160 	0.050 	0.270 
0.340 	0.120 	-0.160 
0.090 	0.210 	-0.180 
0.020 	-0.050 	0.120 
0.250 	0.020 	-0.040 
0.090 	0.160 	0.040 
-0.190 	-0.060 	-0.140 
0.100 	0.070 	-0.110 
-0.140 	0.130 	0.260 
-0.390 	0.020 	-0.260 
0.120 	0.000 	-0.220 
0.020 	0.130 	0.410 
-0.090 	0.150 	-0.270 
0.130 	-0.070 	-0.230 
0.190 	0.110 	0.430 
0.210 	0.250 	-0.300 
0.040 	-0.010 	-0.050 
0.100 	0.050 	0.430 
0.220 	0.200 	-0.370 
-0.070 	0.010 	0.030 
-0.060 	0.080 	0.290 
0.030 	0.180 	-0.370 
-0.320 	0.060 	-0.020 
-0.160 	0.030 	0.100 
0.150 	0.000 	-0.050 
-0.050 	0.120 	0.100 
-0.050 	0.040 	-0.300 
0.180 	-0.060 	0.010 
0.250 	0.230 	0.400 
0.070 	0.120 	-0.410 
0.130 	-0.120 	-0.100 
0.280 	0.060 	0.400 
-0.010 	0.100 	-0.310 
-0.100 	-0.070 	0.110 
0.010 	-0.080 	0.260 
-0.150 	0.020 	-0.330 
-0.240 	0.050 	0.230 
0.090 	0.010 	0.170 
0.140 	-0.050 	-0.210 
-0.120 	-0.070 	0.200 
0.190 	0.000 	0.050 
0.290 	0.010 	0.100 
0.000 	-0.050 	0.220 
0.120 	-0.120 	-0.180 
0.180 	-0.040 	0.160 
0.100 	0.040 	0.240 
0.050 	-0.140 	-0.270 
-0.010 	-0.010 	0.100 
0.050 	0.100 	0.270 
-0.140 	-0.160 	-0.190 
-0.060 	-0.070 	0.220 
0.210 	0.020 	0.210 
-0.070 	-0.070 	-0.330 
0.160 	-0.140 	0.310 
0.360 	-0.120 	0.140 
0.050 	0.030 	-0.270 
0.230 	-0.160 	0.290 
0.210 	-0.140 	-0.020 
0.130 	0.030 	0.050 
0.100 	-0.180 	0.220 
0.010 	-0.140 	-0.240 
0.100 	-0.030 	0.340 
-0.120 	-0.030 	0.160 
-0.110 	-0.090 	-0.400 
-0.040 	-0.210 	0.370 
-0.030 	-0.040 	0.120 
0.190 	-0.110 	-0.330 
0.010 	-0.210 	0.230 
0.140 	-0.090 	-0.010 
0.350 	-0.250 	-0.110 
0.080 	-0.200 	0.330 
0.200 	-0.030 	-0.050 
0.130 	-0.170 	-0.200 
0.030 	-0.180 	0.200 
0.210 	-0.130 	-0.010 
-0.040 	-0.130 	0.000 
-0.140 	-0.210 	0.080 
-0.140 	-0.210 	-0.190 
0.010 	-0.010 	0.330 
0.090 	-0.230 	0.080 
-0.080 	-0.270 	-0.390 
0.190 	-0.020 	0.390 
0.200 	-0.150 	-0.090 
0.090 	-0.260 	-0.300 
0.240 	-0.150 	0.470 
0.120 	-0.050 	-0.290 
0.110 	-0.160 	-0.230 
0.150 	-0.150 	0.530 
0.010 	0.000 	-0.080 
-0.010 	-0.080 	-0.230 
-0.070 	-0.220 	0.190 
-0.150 	-0.210 	0.060 
-0.020 	0.050 	-0.020 
0.010 	-0.100 	-0.020 
0.070 	-0.320 	-0.070 
0.230 	0.020 	0.230 
0.170 	-0.090 	-0.070 
0.120 	-0.240 	-0.240 
0.160 	-0.010 	0.340 
0.180 	-0.100 	-0.150 
0.110 	-0.140 	-0.130 
0.140 	-0.090 	0.340 
0.090 	-0.100 	-0.340 
-0.140 	-0.060 	-0.010 
0.010 	-0.190 	0.240 
0.040 	0.010 	-0.350 
-0.160 	-0.100 	-0.040 
0.030 	-0.210 	0.080 
0.270 	0.200 	-0.220 
0.140 	-0.160 	0.000 
